objectid,kode_kec_spatial,nama_prop,nama_kab,nama_kec,jumlah_penduduk,kepadatan_penduduk,jumlah_kk,luas_wilayah,pertumbuhan_2022,pertumbuhan_2021,pertumbuhan_2020,perpindahan_pddk,jumlah_desa,jumlah_kelurahan,perdagangan,nelayan,wiraswasta,tidak_blm_sekolah,slta,s1
,940406.0,PAPUA TENGAH,MIMIKA,JILA,2095.0,0.11344914,597.0,,2.0,2.0,1.0,3.0,12.0,,,1.0,21.0,1648.0,120.0,9.0
,950441.0,PAPUA PEGUNUNGAN,TOLIKARA,KAI,4415.0,1.46354123,1287.0,,0.0,0.0,0.0,4.0,10.0,,2.0,,3.0,3423.0,230.0,17.0
,911111.0,PAPUA,KEEROM,KAISENAR,367.0,0.03684531,113.0,896.21,2.0,3.0,3.0,4.0,5.0,,,,4.0,240.0,21.0,5.0
,920615.0,PAPUA BARAT,TELUK BINTUNI,KAITARO,1274.0,0.06458314,309.0,1008.11,1.0,0.0,2.0,1.0,5.0,,,125.0,20.0,339.0,207.0,14.0
,160615.0,SUMATERA SELATAN,MUSI BANYUASIN,JIRAK JAYA,21778.0,1.46019583,6622.0,,2.0,2.0,2.0,59.0,12.0,,77.0,,604.0,6897.0,2034.0,220.0
,940405.0,PAPUA TENGAH,MIMIKA,JITA,1993.0,0.10705533,478.0,,1.0,2.0,2.0,1.0,10.0,,,182.0,8.0,1077.0,98.0,5.0
,351719.0,JAWA TIMUR,JOMBANG,JOGOROTO,74082.0,66.14947267,24375.0,29.98,1.0,1.0,2.0,96.0,11.0,,1959.0,1.0,3408.0,13506.0,16967.0,2780.0
,331604.0,JAWA TENGAH,BLORA,KEDUNGTUBAN,60241.0,30.63471976,21682.0,110.35,1.0,1.0,1.0,143.0,17.0,,219.0,13.0,5621.0,14458.0,9147.0,1226.0
,360328.0,BANTEN,TANGERANG,KELAPA DUA,167553.0,162.50728528,54386.0,25.12,1.0,1.0,1.0,560.0,1.0,5.0,133.0,2.0,10433.0,31345.0,60448.0,24697.0
,350901.0,JAWA TIMUR,JEMBER,JOMBANG,56229.0,16.96202761,19764.0,56.68,1.0,1.0,1.0,151.0,6.0,,520.0,9.0,12633.0,12766.0,7972.0,1101.0
,631101.0,KALIMANTAN SELATAN,BALANGAN,JUAI,17528.0,9.45358332,5855.0,234.29,2.0,2.0,2.0,60.0,21.0,,149.0,,1712.0,3856.0,2500.0,505.0
,120607.0,SUMATERA UTARA,KARO,JUHAR,15159.0,6.83681367,5648.0,214.9,1.0,1.0,1.0,75.0,25.0,,19.0,1.0,1889.0,2524.0,4655.0,333.0
,530510.0,NUSA TENGGARA TIMUR,ALOR,KABOLA,8898.0,3.03220799,2667.0,80.29,1.0,2.0,2.0,41.0,4.0,1.0,,195.0,127.0,1893.0,1735.0,396.0
,357401.0,JAWA TIMUR,KOTA PROBOLINGGO,KADEMANGAN,44401.0,809.49593972,15002.0,14.05,2.0,2.0,2.0,79.0,,6.0,181.0,68.0,3597.0,10475.0,11374.0,2858.0
,321013.0,JAWA BARAT,MAJALENGKA,KADIPATEN,47185.0,35.42930603,17208.0,22.8,1.0,1.0,1.0,154.0,7.0,,397.0,,3978.0,8252.0,10065.0,1562.0
,360119.0,BANTEN,PANDEGLANG,KADUHEJO,46087.0,16.52910752,13995.0,37.06,2.0,2.0,2.0,130.0,10.0,,96.0,2.0,7223.0,8948.0,8988.0,1470.0
,320510.0,JAWA BARAT,GARUT,KADUNGORA,98247.0,32.19846287,32469.0,39.55,1.0,2.0,2.0,416.0,14.0,,448.0,,7601.0,16404.0,26548.0,2596.0
,621004.0,KALIMANTAN TENGAH,GUNUNG MAS,KAHAYAN HULU UTARA,8350.0,0.9241592,2748.0,474.71,1.0,2.0,2.0,21.0,11.0,1.0,8.0,,818.0,1872.0,1321.0,250.0
