kabupaten_kota,kecamatan,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long,jumlah_penduduk
kota tangerang,cipondoh,19.789,49.532,35.24,11.897,Built-up,0.34,0.115,36.677,2021,6,0,-6.1862,106.683,231127.0
kota tangerang,jatiuwung,20.606,47.417,36.2,20.101,Built-up,0.326,0.172,36.677,2021,6,0,-6.198,106.5753,107510.0
kota tangerang,karangtengah,18.95,46.369,35.05,13.076,Built-up,0.347,0.156,36.677,2021,6,0,-6.2101,106.7097,167556.0
kota tangerang,karawaci,20.209,50.104,35.59,16.788,Built-up,0.326,0.102,36.677,2021,6,0,-6.1812,106.618,193480.0
kota tangerang,larangan,18.583,45.313,35.69,21.351,Built-up,0.27,0.155,36.679,2021,6,0,-6.2392,106.733,163375.0
kota tangerang,neglasari,18.019,45.235,33.39,11.542,Built-up,0.418,0.072,36.677,2021,6,0,-6.1429,106.6302,124907.0
kota tangerang,periuk,19.784,47.265,35.44,12.531,Built-up,0.347,0.129,36.677,2021,6,0,-6.1675,106.5943,144640.0
kota tangerang,pinang,20.802,50.305,34.56,19.041,Built-up,0.423,0.132,36.677,2021,6,0,-6.2153,106.6662,186671.0
kota tangerang,tangerang,20.032,49.427,35.37,17.193,Built-up,0.363,0.112,36.677,2021,6,0,-6.1888,106.6406,165575.0
tangerang selatan,ciputat,25.596,61.038,35.39,44.431,Built-up,0.434,0.212,39.738,2021,6,1,-6.3082,106.7277,224048.0
tangerang selatan,ciputattimur,25.216,59.137,35.46,41.355,Built-up,0.415,0.245,39.839,2021,6,0,-6.2988,106.7556,170001.0
tangerang selatan,pamulang,27.131,63.096,35.26,59.039,Built-up,0.463,0.233,39.766,2021,6,1,-6.3395,106.7391,326296.0
tangerang selatan,pondokaren,22.414,54.838,35.03,28.61,Built-up,0.411,0.18,39.432,2021,6,0,-6.2664,106.7114,297400.0
tangerang selatan,serpong,26.168,61.715,33.82,42.596,Built-up,0.527,0.214,39.713,2021,6,0,-6.3113,106.6807,165000.0
tangerang selatan,serpongutara,21.929,52.324,33.98,26.59,Built-up,0.444,0.18,38.175,2021,6,0,-6.2536,106.663,139215.0
tangerang selatan,setu,27.892,63.356,32.72,54.164,Tree cover,0.581,0.359,39.713,2021,6,0,-6.3637,107.0373,165907.0
tangerang,balaraja,20.844,45.554,31.49,20.277,Built-up,0.477,0.173,36.447,2021,6,0,-6.2048,106.4427,124129.0
tangerang,cikupa,22.09,46.744,33.12,25.2,Built-up,0.43,0.147,36.599,2021,6,0,-6.218,106.5159,209140.0
tangerang,cisauk,26.894,58.368,31.35,51.37,Tree cover,0.658,0.313,39.713,2021,6,0,-6.3391,106.6302,91438.0
tangerang,cisoka,24.251,51.703,30.36,26.713,Tree cover,0.593,0.26,36.615,2021,6,0,-6.2598,106.4167,97591.0
tangerang,curug,21.61,47.977,33.34,30.753,Built-up,0.481,0.142,37.667,2021,6,0,-6.2426,106.5661,176617.0
tangerang,gunungkaler,17.897,40.117,31.04,8.194,Cropland,0.42,0.068,36.447,2021,6,0,-6.0957,106.3742,56160.0
tangerang,jambe,28.231,60.312,30.14,43.823,Tree cover,0.671,0.302,37.725,2021,6,0,-6.3238,106.4992,55650.0
tangerang,jayanti,20.871,47.699,30.95,18.626,Tree cover,0.521,0.144,36.447,2021,6,0,-6.2068,106.3983,70728.0
tangerang,kelapadua,20.422,47.575,33.75,27.206,Built-up,0.442,0.146,37.501,2021,6,0,-6.2426,106.6094,167553.0
tangerang,kemiri,16.811,37.688,30.34,5.064,Cropland,0.464,0.09,36.447,2021,6,0,-6.0878,106.4638,61384.0
tangerang,kosambi,16.198,41.863,34.36,3.034,Built-up,0.321,0.058,36.677,2021,6,0,-6.0809,106.685,111705.0
tangerang,kresek,17.829,41.538,30.75,11.706,Cropland,0.527,0.093,36.447,2021,6,0,-6.1444,106.4044,71795.0
tangerang,kronjo,17.307,39.118,31.09,4.048,Cropland,0.478,0.069,36.447,2021,6,0,-6.0703,106.4282,65599.0
tangerang,legok,25.166,54.061,31.72,43.009,Tree cover,0.6,0.179,39.713,2021,6,0,-6.3048,106.565,124324.0
tangerang,mauk,16.926,38.891,30.43,3.228,Cropland,0.434,0.07,36.625,2021,6,0,-6.058,106.5207,91382.0
tangerang,mekarbaru,17.683,39.187,31.19,4.93,Cropland,0.42,0.066,36.447,2021,6,0,-6.062,106.3871,44152.0
tangerang,pagedangan,23.414,52.191,32.47,39.721,Tree cover,0.58,0.198,39.645,2021,6,0,-6.2973,106.6175,111222.0
tangerang,pakuhaji,17.572,44.883,30.63,3.922,Cropland,0.533,0.061,36.677,2021,6,0,-6.0602,106.6063,127330.0
tangerang,panongan,24.64,51.0,31.58,36.953,Tree cover,0.585,0.192,39.237,2021,6,0,-6.2789,106.5262,129996.0
tangerang,pasarkemis,18.582,43.485,33.48,14.061,Built-up,0.373,0.127,36.677,2021,6,0,-6.1589,106.5525,255345.0
tangerang,rajeg,16.928,38.852,30.56,8.659,Cropland,0.473,0.105,36.575,2021,6,0,-6.1163,106.5103,188209.0
tangerang,sepatan,17.152,40.587,32.58,8.849,Built-up,0.447,0.052,36.677,2021,6,0,-6.1183,106.5801,112289.0
tangerang,sepatantimur,17.025,41.665,32.23,9.449,Built-up,0.471,0.066,36.677,2021,6,0,-6.1199,106.6084,105994.0
tangerang,sindangjaya,19.429,45.294,31.51,17.038,Tree cover,0.486,0.132,36.545,2021,6,0,-6.1689,106.4989,95575.0
tangerang,solear,26.862,57.545,29.95,39.539,Tree cover,0.642,0.297,36.698,2021,6,0,-6.3069,106.4215,101969.0
tangerang,sukadiri,17.846,44.682,30.73,4.864,Cropland,0.579,0.063,36.677,2021,6,0,-6.0699,106.559,66679.0
tangerang,sukamulya,18.484,42.982,30.86,14.287,Cropland,0.569,0.136,36.447,2021,6,0,-6.1604,106.4362,74309.0
tangerang,teluknaga,16.662,43.118,31.69,3.313,Permanent water bodies,0.438,0.071,36.677,2021,6,0,-6.0499,106.6582,167977.0
tangerang,tigaraksa,24.228,51.141,30.68,29.506,Tree cover,0.616,0.225,36.66,2021,6,0,-6.2657,106.4673,163531.0
depok,beji,28.792,65.761,34.84,78.676,Built-up,0.459,0.279,39.878,2021,6,0,-6.3731,106.819,156512.0
depok,bojongsari,31.293,68.293,33.3,87.016,Built-up,0.55,0.265,39.73,2021,6,0,-6.3943,106.7378,128079.0
depok,cilodong,33.29,71.233,34.64,106.017,Built-up,0.49,0.295,39.878,2021,6,0,-6.4303,106.8379,161689.0
depok,cimanggis,26.977,62.57,35.22,74.634,Built-up,0.441,0.278,39.878,2021,6,0,-6.3677,106.8694,236198.0
depok,cinere,26.971,61.935,35.04,54.274,Built-up,0.431,0.287,39.878,2021,6,0,-6.3315,106.7894,84101.0
depok,cipayung,34.343,74.528,34.67,106.638,Built-up,0.495,0.3,39.878,2021,6,0,-6.4297,106.8028,308484.0
depok,limo,29.563,67.567,34.15,73.923,Built-up,0.522,0.284,39.878,2021,6,0,-6.3686,106.7808,98758.0
depok,pancoranmas,32.168,71.298,34.79,89.403,Built-up,0.474,0.285,39.878,2021,6,0,-6.3984,106.7998,239940.0
depok,sawangan,33.113,73.965,33.22,91.287,Tree cover,0.577,0.296,39.876,2021,6,0,-6.4067,106.7641,170342.0
depok,sukmajaya,30.467,67.639,35.64,88.001,Built-up,0.436,0.34,39.878,2021,6,0,-6.3973,106.8436,248803.0
depok,tapos,31.291,67.924,33.71,98.048,Built-up,0.586,0.278,39.878,2021,6,0,-6.4192,106.8805,254663.0
bekasi,babelan,17.965,38.555,31.9,3.768,Cropland,0.517,0.07,35.553,2021,6,0,-6.1257,107.0341,256183.0
bekasi,bojongmangu,29.366,62.392,30.44,48.869,Tree cover,0.64,0.584,35.559,2021,6,0,-6.4389,107.1778,30251.0
bekasi,cabangbungin,20.539,43.092,30.23,3.757,Cropland,0.569,0.053,35.544,2021,6,0,-6.0781,107.1363,60214.0
bekasi,cibarusah,28.558,60.812,31.15,52.034,Cropland,0.608,0.394,35.559,2021,6,0,-6.434,107.1108,102578.0
bekasi,cibitung,20.296,43.196,33.46,14.027,Cropland,0.461,0.106,35.547,2021,6,0,-6.2357,107.1004,255947.0
bekasi,cikarangbarat,23.078,49.863,35.06,29.644,Built-up,0.416,0.174,35.558,2021,6,0,-6.2973,107.0941,211039.0
bekasi,cikarangpusat,26.919,58.118,31.53,34.68,Built-up,0.498,0.347,35.559,2021,6,0,-6.3596,107.1836,68445.0
bekasi,cikarangselatan,26.061,56.043,34.21,41.443,Built-up,0.475,0.306,35.559,2021,6,0,-6.3385,107.1279,171742.0
bekasi,cikarangtimur,24.908,52.291,31.27,15.164,Cropland,0.551,0.085,35.695,2021,6,0,-6.2885,107.209,110191.0
bekasi,cikarangutara,22.455,48.79,35.95,17.902,Built-up,0.428,0.13,35.557,2021,6,0,-6.2754,107.1556,239769.0
bekasi,karangbahagia,20.714,43.495,32.39,10.334,Cropland,0.503,0.08,35.544,2021,6,0,-6.2172,107.197,133153.0
bekasi,kedungwaringin,22.53,47.046,30.91,10.722,Cropland,0.456,0.076,36.198,2021,6,0,-6.2516,107.2483,76652.0
bekasi,muaragembong,20.134,44.139,29.12,1.597,Permanent water bodies,0.476,0.046,35.582,2021,6,0,-6.0033,107.0499,43722.0
bekasi,pebayuran,19.449,40.475,30.34,7.055,Cropland,0.509,0.061,35.498,2021,6,0,-6.1593,107.2485,110356.0
bekasi,serangbaru,27.384,58.566,31.45,47.778,Tree cover,0.596,0.25,35.559,2021,6,0,-6.3956,107.1143,152783.0
bekasi,setu,25.392,54.236,31.75,51.932,Tree cover,0.651,0.202,35.651,2021,6,0,-6.3462,106.6764,165907.0
bekasi,sukakarya,19.224,40.185,30.79,5.911,Cropland,0.521,0.05,35.544,2021,6,0,-6.1449,107.1856,56989.0
bekasi,sukatani,20.111,42.779,31.99,9.292,Cropland,0.451,0.08,35.544,2021,6,0,-6.1918,107.1559,102679.0
bekasi,sukawangi,18.544,39.1,30.67,3.12,Cropland,0.555,0.044,35.544,2021,6,0,-6.1187,107.091,54097.0
bekasi,tambelang,19.397,41.589,31.5,5.555,Cropland,0.46,0.072,35.544,2021,6,0,-6.167,107.1273,43986.0
bekasi,tambunselatan,19.681,43.021,35.6,20.065,Built-up,0.421,0.152,35.553,2021,6,0,-6.2571,107.0543,433710.0
bekasi,tambunutara,18.838,40.265,33.97,8.214,Built-up,0.449,0.091,35.544,2021,6,0,-6.1927,107.0611,193581.0
bekasi,tarumajaya,16.626,36.88,31.37,2.309,Cropland,0.51,0.051,36.212,2021,6,0,-6.1219,106.9975,123032.0
kota bekasi,bantargebang,22.663,50.723,35.03,46.555,Built-up,0.501,0.262,38.642,2021,6,1,-6.3385,106.9912,113988.0
kota bekasi,bekasibarat,16.507,37.808,36.76,17.765,Built-up,0.285,0.161,36.898,2021,6,1,-6.2336,106.9628,266287.0
kota bekasi,bekasiselatan,17.428,39.666,36.74,22.99,Built-up,0.326,0.103,38.817,2021,6,1,-6.2582,106.9778,214493.0
kota bekasi,bekasitimur,18.741,41.095,36.47,19.269,Built-up,0.328,0.113,35.596,2021,6,1,-6.2421,107.0191,273703.0
kota bekasi,bekasiutara,17.958,39.586,36.54,13.259,Built-up,0.348,0.12,35.902,2021,6,1,-6.2074,107.0064,338087.0
kota bekasi,jatiasih,21.316,49.373,35.8,39.466,Built-up,0.447,0.259,39.878,2021,6,1,-6.3072,106.9524,239159.0
kota bekasi,jatisampurna,25.921,60.103,34.32,69.311,Built-up,0.54,0.278,39.878,2021,6,0,-6.3654,106.9249,114108.0
kota bekasi,medansatria,16.421,37.407,36.57,10.53,Built-up,0.315,0.136,36.815,2021,6,1,-6.1989,106.9836,158729.0
kota bekasi,mustikajaya,22.077,48.928,34.28,32.768,Built-up,0.5,0.179,35.973,2021,6,1,-6.3076,107.0166,216604.0
kota bekasi,pondokgede,18.354,44.373,36.55,24.987,Built-up,0.338,0.142,39.803,2021,6,1,-6.2691,106.9299,227423.0
kota bekasi,pondokmelati,22.759,53.156,36.07,38.409,Built-up,0.422,0.242,39.878,2021,6,0,-6.3095,106.9282,128690.0
kota bekasi,rawalumbu,18.941,42.777,35.93,27.96,Built-up,0.338,0.131,38.37,2021,6,1,-6.2812,106.9942,222398.0
jakarta barat,cengkareng,16.933,42.879,36.3,5.286,Built-up,0.259,0.059,36.714,2021,6,0,-6.1515,106.7369,591748.0
jakarta barat,grogolpetamburan,18.776,45.276,36.07,6.01,Built-up,0.222,0.06,36.819,2021,6,0,-6.1634,106.7865,237367.0
jakarta barat,kalideres,16.965,42.823,36.25,5.258,Built-up,0.292,0.071,36.677,2021,6,0,-6.1346,106.7039,468017.0
jakarta barat,kebonjeruk,19.824,46.991,34.3,10.059,Built-up,0.28,0.118,36.819,2021,6,0,-6.1895,106.7691,370282.0
jakarta barat,kembangan,18.692,45.642,33.93,10.349,Built-up,0.35,0.126,36.729,2021,6,0,-6.1982,106.7418,315702.0
jakarta barat,palmerah,18.094,42.774,36.33,10.559,Built-up,0.255,0.122,36.819,2021,6,0,-6.1917,106.7956,233786.0
jakarta barat,tamansari,15.394,37.091,36.99,6.894,Tree cover,0.149,0.061,36.819,2021,6,0,-6.1481,106.8184,126736.0
jakarta barat,tambora,16.191,39.473,36.9,5.895,Built-up,0.15,0.048,36.819,2021,6,0,-6.1475,106.8035,267877.0
jakarta utara,cilincing,15.261,34.943,35.22,3.19,Built-up,0.357,0.068,36.819,2021,6,0,-6.1243,106.9421,453521.0
jakarta utara,kelapagading,16.83,38.79,36.33,5.514,Built-up,0.286,0.062,36.819,2021,6,0,-6.161,106.9037,146701.0
jakarta utara,koja,15.415,35.702,36.43,3.739,Built-up,0.204,0.063,36.819,2021,6,0,-6.1215,106.905,351261.0
jakarta utara,pademangan,16.309,39.353,34.34,3.198,Built-up,0.279,0.104,36.819,2021,6,0,-6.1301,106.8381,170512.0
jakarta utara,penjaringan,16.851,42.454,33.62,3.083,Built-up,0.274,0.074,36.784,2021,6,0,-6.115,106.7639,331310.0
jakarta utara,tanjungpriok,16.613,39.318,34.91,4.06,Built-up,0.236,0.101,36.819,2021,6,0,-6.1319,106.875,419791.0
jakarta selatan,cilandak,24.837,57.733,35.18,37.329,Built-up,0.423,0.193,39.878,2021,6,0,-6.2927,106.7933,229201.0
jakarta selatan,jagakarsa,25.758,60.33,34.92,57.304,Built-up,0.444,0.27,39.878,2021,6,0,-6.334,106.8224,383275.0
jakarta selatan,kebayoranbaru,21.207,49.83,35.25,22.272,Built-up,0.356,0.16,37.751,2021,6,0,-6.2447,106.8014,155693.0
jakarta selatan,kebayoranlama,22.545,52.544,35.61,25.395,Built-up,0.346,0.143,38.411,2021,6,0,-6.2495,106.7801,333904.0
jakarta selatan,mampangprapatan,20.884,49.496,35.25,21.604,Built-up,0.313,0.146,38.211,2021,6,0,-6.2523,106.821,159222.0
jakarta selatan,pancoran,19.941,47.587,35.44,25.372,Built-up,0.307,0.19,38.802,2021,6,0,-6.2553,106.8436,179798.0
jakarta selatan,pasarminggu,22.512,53.568,35.53,35.89,Built-up,0.422,0.23,39.878,2021,6,0,-6.2908,106.8293,335189.0
jakarta selatan,pesanggrahan,22.149,51.748,36.23,23.82,Built-up,0.378,0.178,38.16,2021,6,0,-6.2504,106.7587,272483.0
jakarta selatan,setiabudi,20.058,47.315,34.52,17.99,Built-up,0.335,0.133,36.819,2021,6,0,-6.2196,106.83,116915.0
jakarta selatan,tebet,18.594,43.891,35.65,17.948,Built-up,0.251,0.137,36.819,2021,6,0,-6.2289,106.8509,240402.0
jakarta timur,cakung,16.737,38.004,36.65,7.969,Built-up,0.326,0.102,36.819,2021,6,0,-6.1885,106.9409,596213.0
jakarta timur,cipayung,23.802,55.53,35.55,48.413,Built-up,0.483,0.257,39.878,2021,6,0,-6.3253,106.9036,308484.0
jakarta timur,ciracas,24.339,57.034,36.79,53.48,Built-up,0.392,0.263,39.878,2021,6,0,-6.3339,106.8784,327813.0
jakarta timur,durensawit,16.931,38.432,36.27,16.888,Built-up,0.295,0.139,36.861,2021,6,0,-6.2325,106.9206,457134.0
jakarta timur,jatinegara,18.062,42.648,36.89,18.159,Built-up,0.258,0.126,36.819,2021,6,1,-6.2273,106.8774,329325.0
jakarta timur,kramatjati,18.436,44.663,36.25,30.295,Built-up,0.311,0.152,39.596,2021,6,1,-6.2763,106.8654,325368.0
jakarta timur,makasar,18.161,43.785,35.58,25.658,Built-up,0.432,0.16,39.212,2021,6,0,-6.2663,106.8911,228488.0
jakarta timur,matraman,18.06,42.512,36.56,12.702,Built-up,0.233,0.132,36.819,2021,6,0,-6.2036,106.8645,190489.0
jakarta timur,pasarrebo,23.662,55.668,35.81,48.623,Built-up,0.377,0.252,39.878,2021,6,0,-6.3264,106.8573,242045.0
jakarta timur,pulogadung,17.878,41.687,36.84,10.47,Built-up,0.291,0.136,36.819,2021,6,0,-6.1932,106.889,309037.0
jakarta pusat,cempakaputih,18.051,42.044,37.29,8.401,Built-up,0.253,0.095,36.819,2021,6,0,-6.1809,106.8681,98622.0
jakarta pusat,gambir,13.639,31.963,35.45,7.605,Built-up,0.264,0.061,36.819,2021,6,0,-6.1715,106.8181,95807.0
jakarta pusat,joharbaru,18.029,41.993,37.27,8.969,Built-up,0.207,0.076,36.819,2021,6,0,-6.1821,106.8546,140469.0
jakarta pusat,kemayoran,17.188,40.08,36.9,6.168,Built-up,0.24,0.103,36.819,2021,6,0,-6.1627,106.8558,255632.0
jakarta pusat,menteng,15.963,37.53,34.86,10.741,Built-up,0.29,0.099,36.819,2021,6,0,-6.1958,106.8353,87964.0
jakarta pusat,sawahbesar,14.959,35.83,36.81,7.059,Built-up,0.219,0.09,36.819,2021,6,0,-6.1539,106.8332,126019.0
jakarta pusat,senen,15.89,37.117,36.41,10.007,Built-up,0.225,0.092,36.819,2021,6,0,-6.1842,106.8459,124341.0
jakarta pusat,tanahabang,18.39,43.254,35.35,12.45,Built-up,0.321,0.13,36.819,2021,6,0,-6.2054,106.8094,173198.0
bogor,babakanmadang,22.883,48.358,29.12,501.913,Tree cover,0.747,5.001,35.356,2021,7,0,-6.5917,106.902,121972.0
bogor,bojonggede,28.806,53.307,34.28,133.589,Built-up,0.502,0.293,38.253,2021,7,0,-6.4774,106.7927,266481.0
bogor,caringin,17.338,37.324,26.79,765.651,Tree cover,0.763,4.954,35.45,2021,7,0,-6.7366,106.866,138901.0
bogor,cariu,17.305,38.783,30.84,143.845,Tree cover,0.68,2.107,34.782,2021,7,0,-6.5273,107.1371,54478.0
bogor,ciampea,30.78,55.195,31.44,212.619,Tree cover,0.64,1.34,35.582,2021,7,0,-6.5742,106.698,175400.0
bogor,ciawi,17.437,38.506,26.73,925.94,Tree cover,0.759,6.501,35.38,2021,7,0,-6.7091,106.8937,117903.0
bogor,cibinong,24.634,44.893,34.75,134.037,Built-up,0.5,0.322,38.006,2021,7,1,-6.4839,106.8354,365387.0
bogor,cibungbulang,28.366,50.777,31.21,236.566,Tree cover,0.652,1.249,35.582,2021,7,0,-6.5761,106.661,152898.0
bogor,cigombong,18.9,40.937,27.17,688.475,Tree cover,0.719,4.624,35.466,2021,7,0,-6.7461,106.8128,101474.0
bogor,cigudeg,24.891,45.734,28.43,309.2,Tree cover,0.812,3.666,36.905,2021,7,0,-6.4937,106.5461,142405.0
bogor,cijeruk,28.394,55.316,26.67,717.352,Tree cover,0.757,7.732,35.357,2021,7,0,-6.686,106.7843,96355.0
bogor,cileungsi,17.923,37.495,34.26,69.866,Tree cover,0.566,0.251,36.845,2021,7,0,-6.4094,106.9962,273150.0
bogor,ciomas,31.833,59.679,33.08,268.719,Built-up,0.509,1.946,35.381,2021,7,0,-6.6095,106.762,161632.0
bogor,cisarua,15.727,37.004,25.6,1216.752,Tree cover,0.777,7.714,35.366,2021,7,0,-6.6985,106.9552,132320.0
bogor,ciseeng,27.194,46.567,31.04,99.044,Tree cover,0.654,0.396,38.073,2021,7,0,-6.4556,106.6785,121142.0
bogor,citeureup,22.406,45.691,32.09,229.087,Tree cover,0.638,2.772,36.215,2021,7,0,-6.525,106.8924,221710.0
bogor,dramaga,31.387,58.603,31.59,248.285,Tree cover,0.635,1.71,35.572,2021,7,0,-6.5888,106.7298,113555.0
bogor,gunungputri,17.493,33.153,34.98,81.462,Built-up,0.525,0.389,38.765,2021,7,0,-6.4052,106.9313,294195.0
bogor,gunungsindur,20.361,35.871,32.03,72.997,Tree cover,0.647,0.372,38.109,2021,7,0,-6.3871,106.6872,121333.0
bogor,jasinga,22.749,44.237,29.11,163.412,Tree cover,0.805,1.993,35.233,2021,7,0,-6.4806,106.4559,112356.0
bogor,jonggol,18.733,43.223,30.86,186.743,Tree cover,0.69,2.153,34.465,2021,7,0,-6.4961,107.0456,147880.0
bogor,klapanunggal,19.547,42.414,31.78,203.856,Tree cover,0.661,3.061,37.713,2021,7,0,-6.483,106.9553,129835.0
bogor,kemang,33.062,57.802,31.9,143.048,Tree cover,0.621,0.625,36.935,2021,7,0,-6.5025,106.7345,110256.0
bogor,leuwiliang,23.901,48.047,27.35,556.464,Tree cover,0.791,3.837,35.582,2021,7,0,-6.6402,106.6099,133441.0
bogor,leuwisadeng,26.355,48.025,29.82,306.672,Tree cover,0.724,4.096,35.582,2021,7,0,-6.5736,106.5877,82804.0
bogor,megamendung,17.152,38.12,27.12,877.32,Tree cover,0.759,5.463,35.355,2021,7,0,-6.6635,106.9177,113756.0
bogor,nanggung,23.662,50.125,25.17,848.241,Tree cover,0.824,5.957,35.584,2021,7,0,-6.6725,106.5377,100914.0
bogor,pamijahan,24.346,49.891,25.96,827.34,Tree cover,0.772,5.169,35.582,2021,7,0,-6.6933,106.6596,166309.0
bogor,parung,26.385,43.962,32.17,104.116,Tree cover,0.612,0.338,38.109,2021,7,0,-6.4349,106.7128,128905.0
bogor,parungpanjang,20.513,36.641,30.95,65.388,Tree cover,0.685,0.569,38.109,2021,7,0,-6.3768,106.5551,125437.0
bogor,rancabungur,36.02,65.41,31.17,144.929,Tree cover,0.692,0.575,35.828,2021,7,0,-6.5217,106.7137,63856.0
bogor,rumpin,24.983,44.067,29.83,152.23,Tree cover,0.76,1.981,37.387,2021,7,0,-6.4596,106.6311,156896.0
bogor,sukajaya,23.728,51.024,25.49,847.126,Tree cover,0.84,5.604,35.609,2021,7,0,-6.6313,106.4705,71814.0
bogor,sukamakmur,18.625,44.874,27.59,641.209,Tree cover,0.789,5.807,35.136,2021,7,0,-6.5936,107.0201,92167.0
bogor,sukaraja,27.537,50.95,32.43,276.337,Tree cover,0.619,1.706,35.355,2021,7,0,-6.5792,106.8408,202415.0
bogor,tajurhalang,29.974,53.912,32.87,128.261,Tree cover,0.6,0.34,38.614,2021,7,0,-6.469,106.7596,126087.0
bogor,tamansari,30.841,60.942,27.79,715.585,Tree cover,0.735,6.987,35.484,2021,7,0,-6.6564,106.7458,126736.0
bogor,tanjungsari,18.019,43.716,28.9,362.528,Tree cover,0.781,5.549,35.016,2021,7,0,-6.6115,107.1406,88521.0
bogor,tenjo,20.256,37.159,30.02,60.385,Tree cover,0.757,0.368,35.656,2021,7,0,-6.3723,106.4794,78576.0
bogor,tenjolaya,28.542,57.826,27.78,736.012,Tree cover,0.754,6.928,35.582,2021,7,0,-6.6537,106.708,68536.0
kota bogor,bogorbarat,30.835,55.327,33.82,207.937,Built-up,0.466,0.658,35.389,2021,7,0,-6.5732,106.7655,254629.0
kota bogor,bogorselatan,31.268,60.034,31.64,368.391,Tree cover,0.606,1.807,35.355,2021,7,0,-6.6447,106.8135,219309.0
kota bogor,bogortengah,29.471,52.945,34.98,250.378,Built-up,0.434,0.88,35.355,2021,7,0,-6.5932,106.7986,109057.0
kota bogor,bogortimur,33.888,62.294,33.68,322.856,Built-up,0.514,1.429,35.355,2021,7,0,-6.6207,106.8264,108919.0
kota bogor,bogorutara,27.214,48.994,34.77,209.387,Built-up,0.488,0.831,35.355,2021,7,0,-6.5708,106.8196,204454.0
kota bogor,tanahsareal,31.157,57.03,34.57,184.459,Built-up,0.433,0.639,35.355,2021,7,0,-6.5468,106.7855,231040.0
kota tangerang,batuceper,11.851,23.86,36.32,10.341,Built-up,0.34,0.068,35.414,2021,7,0,-6.1618,106.6703,95474.0
kota tangerang,benda,11.676,22.22,36.3,8.372,Built-up,0.389,0.098,35.414,2021,7,0,-6.13,106.6657,85769.0
kota tangerang,cibodas,13.137,25.048,37.29,19.751,Built-up,0.339,0.128,35.414,2021,7,0,-6.2058,106.608,158036.0
kota tangerang,ciledug,12.271,23.894,36.75,21.279,Built-up,0.35,0.132,35.46,2021,7,0,-6.2386,106.7059,150190.0
kota tangerang,cipondoh,11.866,24.095,36.2,11.897,Built-up,0.366,0.115,35.414,2021,7,0,-6.1862,106.683,231127.0
kota tangerang,jatiuwung,13.74,25.868,37.21,20.101,Built-up,0.335,0.172,35.414,2021,7,0,-6.198,106.5753,107510.0
kota tangerang,karangtengah,12.076,23.646,36.46,13.076,Built-up,0.377,0.156,35.414,2021,7,0,-6.2101,106.7097,167556.0
kota tangerang,karawaci,12.913,24.504,36.87,16.788,Built-up,0.345,0.102,35.414,2021,7,0,-6.1812,106.618,193480.0
kota tangerang,larangan,11.89,22.971,37.71,21.351,Built-up,0.28,0.155,35.416,2021,7,0,-6.2392,106.733,163375.0
kota tangerang,neglasari,12.33,23.584,34.83,11.542,Built-up,0.438,0.072,35.414,2021,7,0,-6.1429,106.6302,124907.0
kota tangerang,periuk,13.566,25.461,36.57,12.531,Built-up,0.366,0.129,35.414,2021,7,0,-6.1675,106.5943,144640.0
kota tangerang,pinang,12.914,25.488,35.51,19.041,Built-up,0.452,0.132,35.414,2021,7,0,-6.2153,106.6662,186671.0
kota tangerang,tangerang,12.663,24.462,36.38,17.193,Built-up,0.379,0.112,35.414,2021,7,0,-6.1888,106.6406,165575.0
tangerang selatan,ciputat,14.836,27.817,36.3,44.431,Built-up,0.417,0.212,38.21,2021,7,0,-6.3082,106.7277,224048.0
tangerang selatan,ciputattimur,14.831,27.037,36.38,41.355,Built-up,0.411,0.245,38.61,2021,7,0,-6.2988,106.7556,170001.0
tangerang selatan,pamulang,16.08,29.833,36.27,59.039,Built-up,0.427,0.233,38.32,2021,7,0,-6.3395,106.7391,326296.0
tangerang selatan,pondokaren,13.094,24.13,36.05,28.61,Built-up,0.412,0.18,37.887,2021,7,0,-6.2664,106.7114,297400.0
tangerang selatan,serpong,15.159,28.062,34.45,42.596,Built-up,0.508,0.214,38.109,2021,7,0,-6.3113,106.6807,165000.0
tangerang selatan,serpongutara,13.146,25.005,35.18,26.59,Built-up,0.463,0.18,36.743,2021,7,0,-6.2536,106.663,139215.0
tangerang selatan,setu,16.672,30.464,33.56,54.164,Tree cover,0.552,0.359,38.109,2021,7,0,-6.3637,107.0373,165907.0
tangerang,balaraja,17.377,31.854,33.02,20.277,Built-up,0.529,0.173,34.716,2021,7,0,-6.2048,106.4427,124129.0
tangerang,cikupa,15.543,29.212,35.04,25.2,Built-up,0.458,0.147,35.177,2021,7,0,-6.218,106.5159,209140.0
tangerang,cisauk,16.413,30.211,31.81,51.37,Tree cover,0.634,0.313,38.109,2021,7,0,-6.3391,106.6302,91438.0
tangerang,cisoka,18.435,34.177,31.27,26.713,Tree cover,0.649,0.26,34.862,2021,7,0,-6.2598,106.4167,97591.0
